wl(um),n
0.413342,5.10915241504
0.414295,5.08995412402
0.41525,5.07110588707
0.416207,5.05259604199
0.417167,5.03441383669
0.418129,5.01654937128
0.419092,4.99899339937
0.420059,4.98173737553
0.421027,4.96477330565
0.421998,4.94809368398
0.42297,4.93169148659
0.423945,4.91556008505
0.424923,4.89969317873
0.425902,4.88408485773
0.426884,4.86872946224
0.427868,4.85362158354
0.428854,4.83875605729
0.429843,4.82412796444
0.430834,4.80973252791
0.431827,4.79556516597
0.432823,4.78162145394
0.43382,4.76789710437
0.43482,4.75438798421
0.435823,4.74109000936
0.436827,4.72799928281
0.437834,4.71511196413
0.438844,4.70242431046
0.439855,4.68993266065
0.440869,4.67763344705
0.441886,4.66552314971
0.442904,4.65359832573
0.443925,4.64185559766
0.444949,4.63029165354
0.445974,4.61890323185
0.447002,4.60768710827
0.448033,4.59664014604
0.449066,4.58575923785
0.450101,4.57504129896
0.451138,4.56448333915
0.452178,4.55408238313
0.453221,4.54383548338
0.454266,4.53373979274
0.455313,4.52379243627
0.456362,4.51399061243
0.457414,4.50433158635
0.458469,4.49481260914
0.459526,4.48543101797
0.460585,4.47618416799
0.461647,4.46706945047
0.462711,4.45808430279
0.463778,4.44922618766
0.464847,4.44049264142
0.465918,4.43188119108
0.466992,4.42338944233
0.468069,4.4150150155
0.469148,4.40675556958
0.47023,4.39860883733
0.471313,4.39057252483
0.4724,4.38264443173
0.473489,4.3748223671
0.47458,4.36710419407
0.475675,4.35948779665
0.476771,4.35197110622
0.47787,4.34455211176
0.478972,4.33722881434
0.480076,4.32999923636
0.481183,4.32286147353
0.482292,4.31581366123
0.483404,4.30885392951
0.484518,4.30198046998
0.485635,4.29519154183
0.486754,4.28848540335
0.487876,4.28186032539
0.489001,4.27531469315
0.490128,4.26884685412
0.491258,4.26245522021
0.492391,4.25613823844
0.493526,4.24989440368
0.494664,4.24372221923
0.495804,4.23762023797
0.496947,4.23158705514
0.498092,4.22562126791
0.499241,4.21972154512
0.500391,4.21388655904
0.501545,4.20811503341
0.502701,4.20240571693
0.50386,4.1967573882
0.505022,4.19116886151
0.506186,4.18563897147
0.507353,4.18016659208
0.508522,4.17475062822
0.509694,4.16939001377
0.510869,4.16408368169
0.512047,4.15883065948
0.513227,4.15362992817
0.514411,4.14848054419
0.515596,4.14338156627
0.516785,4.1383320917
0.517976,4.13333122381
0.51917,4.12837813564
0.520367,4.12347195691
0.521567,4.1186118988
0.522769,4.11379716995
0.523974,4.10902700503
0.525182,4.10430064117
0.526393,4.09961736939
0.527606,4.09497649316
0.528822,4.09037732051
0.530042,4.08581917582
0.531263,4.0813014329
0.532488,4.07682345231
0.533716,4.07238462177
0.534946,4.06798436099
0.536179,4.06362207932
0.537415,4.05929721678
0.538654,4.05500923009
0.539896,4.05075760092
0.54114,4.04654178086
0.542388,4.04236129791
0.543638,4.03821565846
0.544891,4.03410437864
0.546147,4.03002699045
0.547406,4.02598305397
0.548668,4.02197213038
0.549933,4.01799378738
0.551201,4.01404760091
0.552471,4.01013316861
0.553745,4.00625010116
0.555022,4.00239799296
0.556301,3.99857648625
0.557583,3.99478519948
0.558869,3.99102379047
0.560157,3.98729187495
0.561448,3.98358913386
0.562743,3.97991523172
0.56404,3.97626984041
0.56534,3.97265262443
0.566643,3.96906327783
0.56795,3.96550149449
0.569259,3.96196697203
0.570571,3.95845942357
0.571887,3.95497854598
0.573205,3.95152406572
0.574526,3.94809569917
0.575851,3.94469318692
0.577178,3.94131623796
0.578509,3.93796462629
0.579842,3.93463806312
0.581179,3.93133630897
0.582519,3.9280591144
0.583862,3.92480624099
0.585207,3.92157743688
0.586557,3.91837247024
0.587909,3.91519112128
0.589264,3.91203315781
0.590622,3.90889834845
0.591984,3.9057864816
0.593349,3.90269733769
0.594716,3.89963068615
0.596087,3.89658634376
0.597461,3.89356409715
0.598839,3.89056373716
0.600219,3.88758505697
0.601603,3.88462785381
0.60299,3.88169195913
0.60438,3.87877714822
0.605773,3.87588325811
0.607169,3.87301008627
0.608569,3.87015745047
0.609972,3.86732516367
0.611378,3.86451306521
0.612787,3.86172095338
0.6142,3.8589486657
0.615616,3.85619602308
0.617035,3.85346285557
0.618458,3.85074900756
0.619883,3.84805428983
0.621312,3.84537855783
0.622744,3.84272163963
0.62418,3.84008336415
0.625619,3.83746360047
0.627061,3.83486216395
0.628507,3.832278926
0.629956,3.82971370937
0.631408,3.82716637526
0.632863,3.82463677976
0.634322,3.82212476027
0.635784,3.81963017529
0.63725,3.81715289494
0.638719,3.81469275979
0.640191,3.81224963499
0.641667,3.80982338206
0.643146,3.80741387247
0.644629,3.80502094905
0.646115,3.80264450012
0.647605,3.80028438522
0.649097,3.79794047478
0.650594,3.79561261891
0.652094,3.79330071838
0.653597,3.79100463677
0.655103,3.78872425033
0.656614,3.78645943268
0.658127,3.78421006105
0.659644,3.78197601255
0.661165,3.77975718032
0.662689,3.77755343326
0.664217,3.77536466522
0.665748,3.77319075083
0.667283,3.77103159118
0.668821,3.76888705885
0.670363,3.76675705796
0.671908,3.76464146292
0.673457,3.7625401832
0.675009,3.76045310006
0.676566,3.7583801163
0.678125,3.75632112356
0.679688,3.75427602181
0.681255,3.75224470474
0.682826,3.75022708529
0.6844,3.74822304498
0.685978,3.74623250882
0.687559,3.74425536142
0.689144,3.74229152403
0.690732,3.74034088732
0.692325,3.7384033668
0.693921,3.73647888653
0.69552,3.73456733101
0.697124,3.73266863087
0.698731,3.73078268858
0.700342,3.7289094191
0.701956,3.72704874121
0.703574,3.72520057137
0.705196,3.72336481893
0.706822,3.721541417
0.708451,3.7197302647
0.710084,3.71793130218
0.711721,3.71614443795
0.713362,3.71436960233
0.715006,3.71260671205
0.716655,3.71085569498
0.718307,3.70911647351
0.719963,3.70738897709
0.721622,3.70567312915
0.723286,3.70396886074
0.724953,3.7022761005
0.726624,3.70059476829
0.728299,3.69892479391
0.729978,3.69726612447
0.731661,3.69561866347
0.733348,3.69398235589
0.735038,3.69235714105
0.736733,3.69074293581
0.738431,3.68913967374
0.740133,3.68754727968
0.741839,3.6859656897
0.743549,3.68439484071
0.745264,3.68283464713
0.746982,3.68128505039
0.748704,3.67974597751
0.750429,3.67821734636
0.752159,3.67669909055
0.753893,3.67519113842
0.755631,3.67369340127
0.757373,3.67220582111
0.759119,3.67072830957
0.760869,3.66926078616
0.762623,3.66780316868
0.764381,3.66635537499
0.766143,3.66491731714
0.767909,3.66348891373
0.769679,3.662070066
0.771454,3.66066069045
0.773232,3.65926068672
0.775015,3.65786995869
0.776801,3.65648840872
0.778592,3.65511593295
0.780387,3.65375242781
0.782186,3.65239778274
0.783989,3.65105188998
0.785796,3.64971463184
0.787608,3.6483859059
0.789423,3.64706557943
0.791243,3.64575354138
0.793067,3.64444967744
0.794895,3.64315384712
0.796728,3.64186594034
0.798564,3.64058581603
0.800405,3.63931335859
0.80225,3.6380484426
0.8041,3.63679092671
0.805953,3.63554069164
0.807811,3.63429760698
0.809673,3.63306154654
0.81154,3.63183238168
0.813411,3.63060998389
0.815286,3.6293942425
0.817165,3.62818503036
0.819049,3.62698222283
0.820937,3.62578571584
0.82283,3.62459538972
0.824726,3.62341113898
0.826628,3.62223286554
0.828533,3.62106046741
0.830443,3.61989385135
0.832357,3.61873292549
0.834276,3.61757760497
0.836199,3.61642782358
0.838127,3.61528349842
0.840059,3.61414455199
0.841996,3.61301093417
0.843937,3.61188258578
0.845882,3.61075945278
0.847832,3.60964148881
0.849787,3.60852866343
0.851746,3.60742092182
0.853709,3.60631824263
0.855677,3.6052205929
0.85765,3.60412795839
0.859627,3.60304031201
0.861608,3.60195764193
0.863595,3.60087993408
0.865585,3.5998071824
0.867581,3.59873938318
0.869581,3.59767652188
0.871585,3.59661861127
0.873594,3.59556564453
0.875608,3.59451761902
0.877627,3.59347455045
0.87965,3.59243642979
0.881678,3.59140327958
0.88371,3.59037509966
0.885747,3.58935188959
0.887789,3.58833365259
0.889836,3.58732041675
0.891887,3.58631216959
0.893943,3.58530893096
0.896004,3.58431069529
0.898069,3.58331748398
0.90014,3.58232928234
0.902215,3.58134610066
0.904294,3.58036795102
0.906379,3.57939483704
0.908469,3.57842674719
0.910563,3.57746368489
0.912662,3.5765056543
0.914766,3.57555266037
0.916874,3.57460468195
0.918988,3.5736617329
0.921107,3.57272379949
0.92323,3.57179088737
0.925358,3.5708629597
0.927491,3.56994003931
0.929629,3.5690221087
0.931772,3.56810915133
0.93392,3.56720116513
0.936073,3.56629813399
0.938231,3.5654000471
0.940394,3.56450688322
0.942562,3.56361863365
0.944735,3.56273528177
0.946913,3.56185682112
0.949095,3.56098321963
0.951283,3.56011446745
0.953476,3.55925055173
0.955674,3.55839144378
0.957877,3.55753713525
0.960085,3.5566876013
0.962299,3.55584282148
0.964517,3.55500277258
0.96674,3.55416744564
0.968969,3.55333680225
0.971203,3.55251083876
0.973442,3.55168951578
0.975686,3.55087283223
0.977935,3.55006074876
0.980189,3.54925325086
0.982449,3.54845030875
0.984713,3.54765191342
0.986983,3.54685803019
0.989259,3.54606864254
0.991539,3.54528372475
0.993825,3.54450324993
0.996116,3.54372720858
0.998412,3.54295556437
1.00071,3.54218830197
1.00302,3.54142539825
1.00533,3.54066683092
1.00765,3.53991257197
1.00997,3.53916260856
1.0123,3.5384169093
1.01464,3.53767546401
1.01697,3.53693823978
1.01932,3.53620522313
1.02167,3.53547639225
1.02402,3.53475172528
1.02638,3.53403120564
1.02875,3.53331481563
1.03112,3.53260254299
1.0335,3.53189436323
1.03588,3.5311902593
1.03827,3.53049024323
1.04066,3.52979428025
1.04306,3.52910240278
1.04547,3.52841459074
1.04788,3.52773083098
1.05029,3.52705114297
1.05271,3.52637553799
1.05514,3.52570388802
1.05757,3.52503612881
1.06001,3.52437220491
1.06245,3.5237120713
1.0649,3.52305569442
1.06736,3.52240306462
1.06982,3.52175408422
1.07228,3.52110873528
1.07476,3.52046702225
1.07723,3.51982890818
1.07972,3.51919435707
1.08221,3.51856333399
1.0847,3.51793581077
1.0872,3.51731176783
1.08971,3.51669117331
1.09222,3.51607400283
1.09474,3.51546021607
1.09726,3.51484981787
1.09979,3.51424275653
1.10233,3.51363902051
1.10487,3.51303857778
1.10741,3.51244142091
1.10997,3.51184751456
1.11253,3.51125684401
1.11509,3.51066937722
1.11766,3.51008509335
1.12024,3.50950397782
1.12282,3.50892600966
1.12541,3.50835116816
1.128,3.50777942324
1.1306,3.5072107596
1.13321,3.50664515979
1.13582,3.50608260245
1.13844,3.50552306723
1.14106,3.50496652685
1.14369,3.50441297181
1.14633,3.50386238272
1.14897,3.50331473332
1.15162,3.50277000935
1.15428,3.50222819016
1.15694,3.50168926222
1.1596,3.50115320464
1.16228,3.50061999746
1.16496,3.5000896204
1.16764,3.49956205952
1.17033,3.49903729944
1.17303,3.49851531325
1.17574,3.49799609478
1.17845,3.49747961823
1.18116,3.49696586807
1.18389,3.49645483761
1.18662,3.4959464943
1.18935,3.49544083551
1.19209,3.49493783085
1.19484,3.49443747761
1.19759,3.49393975539
1.20036,3.4934446397
1.20312,3.49295212605
1.2059,3.49246219524
1.20868,3.49197483147
1.21146,3.49149001612
1.21425,3.4910077392
1.21705,3.49052797395
1.21986,3.49005071955
1.22267,3.48957596347
1.22549,3.489103667
1.22832,3.48863383835
1.23115,3.48816645549
1.23398,3.48770151042
1.23683,3.48723897254
1.23968,3.48677884064
1.24254,3.48632109627
1.2454,3.48586573003
1.24827,3.48541272231
1.25115,3.4849620626
1.25404,3.48451373197
1.25693,3.48406772269
1.25982,3.483624018
1.26273,3.48318260392
1.26564,3.48274347157
1.26856,3.48230659892
1.27148,3.48187198857
1.27441,3.48143961605
1.27735,3.48100945964
1.28029,3.4805815235
1.28325,3.48015579283
1.2862,3.47973224571
1.28917,3.47931087235
1.29214,3.47889166292
1.29512,3.47847460422
1.29811,3.47805968476
1.3011,3.47764689069
1.3041,3.47723620975
1.3071,3.4768276316
1.31012,3.47642114816
1.31314,3.47601673442
1.31616,3.47561438952
1.3192,3.47521409924
1.32224,3.47481585325
1.32529,3.47441963046
1.32834,3.47402543906
1.3314,3.47363324678
1.33447,3.47324305795
1.33755,3.47285485658
1.34063,3.47246861944
1.34372,3.47208435011
1.34682,3.47170203249
1.34993,3.47132165756
1.35304,3.4709432139
1.35616,3.47056669194
1.35928,3.47019207589
1.36242,3.4698193559
1.36556,3.46944853108
1.36871,3.46907957424
1.37186,3.46871249124
1.37502,3.46834725958
1.37819,3.46798388348
1.38137,3.46762233335
1.38455,3.46726261129
1.38775,3.46690470489
1.39094,3.46654860416
1.39415,3.46619429617
1.39737,3.46584177972
1.40059,3.46549103781
1.40382,3.46514206068
1.40705,3.46479483755
1.41029,3.4644493652
1.41355,3.46410562189
1.4168,3.46376361321
1.42007,3.46342331383
1.42334,3.46308473259
1.42663,3.4627478495
1.42991,3.46241265376
1.43321,3.46207914015
1.43651,3.46174729517
1.43983,3.46141711214
1.44314,3.46108858748
1.44647,3.46076170506
1.44981,3.46043645534
1.45315,3.46011283847
1.4565,3.45979083457
1.45986,3.45947043652
1.46322,3.45915164633
1.46659,3.45883444038
1.46997,3.45851882386
1.47336,3.45820478005
1.47676,3.45789229858
1.48016,3.45758137641
1.48358,3.45727200238
1.487,3.45696416911
1.49042,3.45665786864
1.49386,3.45635309372
1.4973,3.45604983288
1.50076,3.45574807795
1.50421,3.45544783128
1.50768,3.45514906773
1.51116,3.45485178717
1.51464,3.45455599149
1.51813,3.45426165749
1.52163,3.45396878138
1.52514,3.4536773614
1.52866,3.4533873896
1.53218,3.45309884638
1.53571,3.45281173585
1.53925,3.45252604314
1.5428,3.45224177232
1.54636,3.45195889868
1.54992,3.45167742886
1.5535,3.45139734983
1.55708,3.45111865414
1.56067,3.45084133701
1.56426,3.45056539131
1.56787,3.45029080393
1.57148,3.45001757102
1.57511,3.44974569132
1.57874,3.44947514447
1.58238,3.44920593642
1.58602,3.44893805628
1.58968,3.44867149234
1.59335,3.44840624364
1.59702,3.44814229777
1.6007,3.44787964928
1.60439,3.4476182999
1.60809,3.44735823491
1.6118,3.44709943952
1.61551,3.44684192449
1.61923,3.44658567082
1.62297,3.44633067528
1.62671,3.44607693991
1.63046,3.44582443693
1.63422,3.44557317952
1.63798,3.44532315443
1.64176,3.44507435728
1.64555,3.44482677962
1.64934,3.44458041168
1.65314,3.44433525444
1.65695,3.44409129043
1.66077,3.44384853205
1.6646,3.44360695395
1.66844,3.4433665607
1.67228,3.44312733636
1.67614,3.44288929497
1.68,3.44265240785
1.68388,3.44241668123
1.68776,3.44218210416
1.69165,3.44194867143
1.69555,3.44171637933
1.69946,3.44148522009
1.70337,3.44125519326
1.7073,3.44102628849
1.71124,3.44079849682
1.71518,3.44057181788
1.71913,3.44034623661
1.7231,3.44012176385
1.72707,3.4398983814
1.73105,3.43967608732
1.73504,3.4394548728
1.73904,3.43923473533
1.74305,3.43901566923
1.74707,3.43879766991
1.7511,3.43858073048
1.75513,3.43836484215
1.75918,3.43815001282
1.76323,3.43793621524
1.7673,3.4377234652
1.77137,3.4375117493
1.77546,3.43730105517
1.77955,3.43709138173
1.78365,3.43688272986
1.78776,3.43667509276
1.79188,3.43646845872
1.79601,3.43626282636
1.80015,3.43605819609
1.8043,3.43585454787
1.80846,3.43565189541
1.81263,3.43545021838
1.81681,3.43524951982
1.821,3.4350497909
1.8252,3.43485103402
1.82941,3.4346532358
1.83362,3.43445639055
1.83785,3.43426050417
1.84209,3.43406556032
1.84633,3.43387156039
1.85059,3.43367849833
1.85485,3.43348636722
1.85913,3.43329516312
1.86342,3.43310489114
1.86771,3.43291552693
1.87202,3.43272708216
1.87633,3.4325395447
1.88066,3.43235291467
1.88499,3.43216718609
1.88934,3.4319823467
1.89369,3.43179840459
1.89806,3.43161534509
1.90244,3.43143317052
1.90682,3.43125187108
1.91122,3.43107145138
1.91562,3.43089188955
1.92004,3.43071320204
1.92446,3.43053536605
1.9289,3.43035839514
1.93335,3.43018226905
1.9378,3.43000699299
1.94227,3.42983255683
1.94675,3.42965896638
1.95124,3.42948620553
1.95573,3.42931427407
1.96024,3.42914317058
1.96476,3.42897288909
1.96929,3.42880342406
1.97383,3.4286347722
1.97838,3.42846693358
1.98294,3.42829989767
1.98751,3.42813365865
1.99209,3.42796822913
1.99669,3.42780358497
2.00129,3.42763973168
2.0059,3.42747666152
2.01053,3.42731437832
2.01516,3.42715286978
2.01981,3.42699213413
2.02446,3.4268321721
2.02913,3.42667298031
2.03381,3.42651453874
2.0385,3.42635686601
2.0432,3.42619993873
2.04791,3.42604377122
2.05263,3.42588835167
2.05736,3.42573366699
2.0621,3.42557973155
2.06685,3.4254265265
2.07162,3.42527405763
2.07639,3.42512231103
2.08118,3.42497129401
2.08598,3.4248210029
2.09079,3.42467142286
2.09561,3.4245225644
2.10044,3.42437440907
2.10528,3.42422696973
2.11013,3.42408022898
2.115,3.42393419135
2.11987,3.42378884657
2.12476,3.42364419602
2.12966,3.42350024194
2.13457,3.42335696644
2.13949,3.42321437828
2.14442,3.42307246948
2.14936,3.42293124289
2.15432,3.42279068153
2.15928,3.42265079392
2.16426,3.42251156664
2.16925,3.42237301121
2.17425,3.42223510954
2.17926,3.42209787039
2.18429,3.42196128068
2.18932,3.42182533814
2.19437,3.42169005079
2.19943,3.42155539975
2.2045,3.42142139752
2.20958,3.42128803023
2.21467,3.42115529407
2.21978,3.42102319018
2.2249,3.42089171616
2.23003,3.42076086307
2.23517,3.4206306383
2.24032,3.42050102893
2.24548,3.42037203714
2.25066,3.42024365691
2.25585,3.42011588519
2.26105,3.41998871851
2.26626,3.41986216352
2.27149,3.41973620178
2.27672,3.41961084097
2.28197,3.41948607653
2.28723,3.41936190621
2.2925,3.41923831972
2.29779,3.41911532178
2.30308,3.41899290759
2.30839,3.418871077
2.31372,3.41874981676
2.31905,3.41862914255
2.32439,3.41850903165
2.32975,3.41838949032
2.33512,3.41827051783
2.34051,3.41815210925
2.3459,3.4180342622
2.35131,3.41791697217
2.35673,3.41780023889
2.36216,3.41768405638
2.36761,3.41756842723
2.37307,3.41745334043
2.37854,3.41733880308
2.38402,3.41722480965
2.38952,3.41711135397
2.39502,3.41699843043
2.40055,3.41688604942
2.40608,3.41677419764
2.41163,3.41666286838
2.41718,3.41655206996
2.42276,3.41644179933
2.42834,3.41633204693
2.43394,3.41622281152
2.43955,3.41611409475
2.44517,3.41600588997
2.45081,3.41589819639
2.45646,3.41579101352
2.46212,3.41568433844
2.4678,3.41557816113
2.47349,3.4154724906
2.47919,3.41536731733
2.48491,3.41526263825
2.49063,3.41515845991
2.49638,3.41505477047
2.50213,3.41495156841
2.5079,3.41484885151
2.51368,3.41474662414
2.51947,3.41464487841
2.52528,3.41454361225
2.5311,3.41444281886
2.53694,3.41434250529
2.54279,3.41424266687
2.54865,3.41414329606
2.55452,3.41404439657
2.56041,3.41394596093
2.56631,3.41384798663
2.57223,3.41375047649
2.57816,3.41365342687
2.5841,3.41355683046
2.59006,3.41346069746
2.59603,3.41336501299
2.60202,3.4132697734
2.60801,3.41317498935
2.61403,3.41308065053
2.62005,3.4129867525
2.62609,3.41289330333
2.63215,3.41280028386
2.63821,3.41270771073
2.64429,3.41261556805
2.65039,3.41252386619
2.6565,3.41243259225
2.66262,3.4123417431
2.66876,3.41225132561
2.67491,3.41216133427
2.68108,3.41207175947
2.68726,3.41198261487
2.69346,3.41189388202
2.69967,3.41180557328
2.70589,3.41171767089
2.71213,3.41163018505
2.71838,3.41154311189
2.72464,3.41145645026
2.73093,3.41137019241
2.73722,3.41128434283
2.74353,3.41119889251
2.74986,3.41111384493
2.75619,3.41102919966
2.76255,3.41094494704
2.76892,3.41086109418
2.7753,3.4107776358
2.7817,3.41069456847
2.78811,3.41061188581
2.79454,3.41052959555
2.80098,3.41044768593
2.80744,3.4103661633
2.81391,3.41028503096
2.82039,3.4102042679
2.8269,3.41012389183
2.83341,3.41004389518
2.83994,3.40996426439
2.84649,3.40988501067
2.85305,3.4098061286
2.85963,3.40972761568
2.86622,3.40964947426
2.87283,3.40957169541
2.87945,3.40949428412
2.88609,3.40941722842
2.89274,3.4093405415
2.89941,3.40926421365
2.9061,3.40918824203
2.91279,3.40911262706
2.91951,3.40903736234
2.92624,3.4089624504
2.93299,3.40888789539
2.93975,3.40881368767
2.94652,3.40873982084
2.95332,3.40866631016
2.96012,3.40859313038
2.96695,3.40852030668
2.97379,3.40844781924
2.98064,3.40837566689
2.98751,3.40830385621
2.9944,3.40823238
3.0013,3.40816123736
3.00822,3.40809043104
3.01516,3.40801995169
3.02211,3.40794980715
3.02907,3.40787998512
3.03606,3.40781049419
3.04306,3.40774132674
3.05007,3.40767247935
3.0571,3.4076039558
3.06415,3.40753575094
3.07121,3.40746787065
3.07829,3.40740030047
3.08539,3.40733305434
3.0925,3.40726611601
3.09963,3.4071994925
3.10678,3.40713317821
3.11394,3.40706717884
3.12112,3.40700148571
3.12831,3.40693609379
3.13552,3.40687101115
3.14275,3.40680623386
3.15,3.40674175637
3.15726,3.4066775846
3.16453,3.40661370816
3.17183,3.40655013547
3.17914,3.40648685199
3.18647,3.40642386739
3.19382,3.40636117842
3.20118,3.40629877968
3.20856,3.40623667266
3.21595,3.40617485448
3.22337,3.40611332885
3.2308,3.4060520868
3.23825,3.40599112867
3.24571,3.40593045638
3.25319,3.40587007015
3.26069,3.40580996616
3.26821,3.40575014087
3.27574,3.40569058935
3.28329,3.40563131756
3.29086,3.40557232475
3.29845,3.40551360564
3.30605,3.40545516192
3.31367,3.40539699232
3.32131,3.40533908675
3.32897,3.40528145688
3.33664,3.40522409737
3.34434,3.40516699881
3.35205,3.40511017086
3.35977,3.40505360349
3.36752,3.40499730092
3.37528,3.4049412603
3.38306,3.40488548273
3.39086,3.40482996691
3.39868,3.40477470595
3.40651,3.40471970106
3.41436,3.40466495748
3.42224,3.40461046582
3.43012,3.40455622744
3.43803,3.40450224279
3.44596,3.40444850984
3.4539,3.40439502524
3.46186,3.40434178683
3.46984,3.40428880261
3.47784,3.40423605998
3.48586,3.40418356627
3.4939,3.40413131161
3.50195,3.40407930856
3.51002,3.40402753799
3.51811,3.40397601372
3.52622,3.40392472973
3.53435,3.40387368003
3.5425,3.40382286887
3.55067,3.4037722975
3.55885,3.40372195988
3.56706,3.40367185182
3.57528,3.40362198078
3.58352,3.40357234488
3.59178,3.40352293454
3.60006,3.40347375525
3.60836,3.40342480019
3.61668,3.40337608365
3.62502,3.4033275826
3.63337,3.40327931393
3.64175,3.40323126329
3.65014,3.4031834395
3.65856,3.40313583757
3.66699,3.40308845672
3.67544,3.40304129487
3.68392,3.4029943535
3.69241,3.40294762772
3.70092,3.40290112166
3.70945,3.40285483293
3.718,3.40280875618
3.72658,3.4027628932
3.73517,3.40271724597
3.74378,3.40267180793
3.75241,3.40262658136
3.76106,3.40258156175
3.76973,3.40253675327
3.77842,3.40249215869
3.78713,3.40244776635
3.79586,3.40240357629
3.80461,3.40235959543
3.81338,3.40231581669
3.82217,3.4022722414
3.83098,3.40222886649
3.83981,3.40218569838
3.84866,3.40214272313
3.85754,3.40209995416
3.86643,3.40205737885
3.87534,3.40201500435
3.88427,3.40197282163
3.89323,3.40193083674
3.9022,3.40188904774
3.9112,3.40184745123
3.92021,3.40180604842
3.92925,3.40176483264
3.93831,3.40172381457
3.94739,3.40168298415
3.95649,3.40164234396
3.96561,3.40160189136
3.97475,3.4015616282
3.98391,3.40152154859
3.9931,3.40148165169
4.0023,3.40144194025
4.01153,3.40140242028
4.02078,3.40136307599
4.03004,3.4013239164
4.03934,3.4012849357
4.04865,3.40124614009
4.05798,3.40120752126
4.06733,3.40116908316
4.07671,3.40113082028
4.08611,3.40109273864
4.09553,3.40105482838
4.10497,3.40101709405
4.11443,3.40097953649
4.12392,3.40094215093
4.13342,3.40090493729
4.14295,3.40086790056
4.1525,3.40083103063
4.16207,3.40079433358
4.17167,3.40075780435
4.18129,3.40072144857
4.19092,3.40068525629
4.20059,3.40064923065
4.21027,3.40061337365
4.21998,3.40057767847
4.2297,3.40054215389
4.23945,3.40050679271
4.24923,3.40047159432
4.25902,3.40043655811
4.26884,3.40040168288
4.27868,3.40036696863
4.28854,3.40033241607
4.29843,3.40029802109
4.30834,3.40026379253
4.31827,3.40022971037
4.32823,3.40019579134
4.3382,3.40016202944
4.3482,3.40012842401
4.35823,3.40009497092
4.36827,3.40006167338
4.37834,3.40002853353
4.38844,3.39999553953
4.39855,3.39996270212
4.40869,3.39993001459
4.41886,3.3998974762
4.42904,3.39986509409
4.43925,3.39983285719
4.44949,3.39980076793
4.45974,3.39976883225
4.47002,3.39973703671
4.48033,3.39970539425
4.49066,3.39967389608
4.50101,3.39964253825
4.51138,3.39961132801
4.52178,3.3995802646
4.53221,3.39954933823
4.54266,3.39951855557
4.55313,3.39948792024
4.56362,3.39945742476
4.57414,3.39942706392
4.58469,3.3993968459
4.59526,3.39936676993
4.60585,3.39933683042
4.61647,3.39930702657
4.62711,3.39927736387
4.63778,3.39924783473
4.64847,3.39921843929
4.65918,3.39918918669
4.66992,3.39916006728
4.68069,3.39913107626
4.69148,3.39910222083
4.7023,3.39907349901
4.71313,3.39904490822
4.724,3.39901644874
4.73489,3.39898812057
4.7458,3.39895992743
4.75675,3.39893185461
4.76771,3.39890391739
4.7787,3.39887610881
4.78972,3.39884842526
4.80076,3.39882086513
4.81183,3.39879343639
4.82292,3.39876613479
4.83404,3.39873895386
4.84518,3.39871190285
4.85635,3.39868497426
4.86754,3.39865816718
4.87876,3.39863148608
4.89001,3.39860492497
4.90128,3.39857848458
4.91258,3.39855216763
4.92391,3.39852596869
4.93526,3.39849989507
4.94664,3.39847394049
4.95804,3.39844809275
4.96947,3.39842237831
4.98092,3.3983967674
4.99241,3.39837127915
5.00391,3.39834590731
5.01545,3.39832065703
5.02701,3.39829551338
5.0386,3.39827048775
5.05022,3.39824557496
5.06186,3.39822078421
5.07353,3.39819610155
5.08522,3.39817153812
5.09694,3.39814708906
5.10869,3.39812275381
5.12047,3.39809853302
5.13227,3.39807442502
5.14411,3.39805042581
5.15596,3.3980265356
5.16785,3.39800275326
5.17976,3.39797908658
5.1917,3.39795552155
5.20367,3.39793206556
5.21567,3.39790870859
5.22769,3.39788546428
5.23974,3.3978623222
5.25182,3.39783928686
5.26393,3.39781636417
5.27606,3.39779353792
5.28822,3.39777081436
5.30042,3.39774819644
5.31263,3.39772568028
5.32488,3.39770326407
5.33716,3.39768095156
5.34946,3.39765874513
5.36179,3.3976366329
5.37415,3.39761462128
5.38654,3.39759271229
5.39896,3.39757090135
5.4114,3.39754918661
5.42388,3.39752757682
5.43638,3.39750606128
5.44891,3.39748464346
5.46147,3.3974633274
5.47406,3.39744210305
5.48668,3.39742098367
5.49933,3.39739995464
5.51201,3.3973790253
5.52471,3.39735818584
5.53745,3.39733744912
5.55022,3.39731680421
5.56301,3.39729625583
5.57583,3.39727579898
5.58869,3.39725543998
5.60157,3.39723516913
5.61448,3.39721499346
5.62743,3.39719491088
5.6404,3.39717492017
5.6534,3.39715501817
5.66643,3.39713520776
5.6795,3.39711548645
5.69259,3.39709584635
5.70571,3.39707630276
5.71887,3.39705683808
5.73205,3.39703746294
5.74526,3.39701817747
5.75851,3.39699897486
5.77178,3.39697985599
5.78509,3.39696082317
5.79842,3.39694187603
5.81179,3.39692301602
5.82519,3.39690423088
5.83862,3.3968855341
5.85207,3.39686692309
5.86557,3.39684839457
5.87909,3.3968299467
5.89264,3.39681158017
5.90622,3.39679329537
5.91984,3.39677508733
5.93349,3.39675696613
5.94716,3.39673892403
5.96087,3.3967209628
5.97461,3.39670307577
5.98839,3.39668527433
6.00219,3.39666754686
6.01603,3.39664990435
6.0299,3.39663233764
6.0438,3.39661484921
6.05773,3.39659743864
